,height,weight,label,predict
4594,143,52,fat,fat
4595,135,73,fat,thin
4596,155,63,fat,fat
4597,171,65,normal,fat
4598,140,36,thin,fat
4599,137,74,fat,normal
4600,160,45,thin,thin
4601,182,76,normal,fat
4602,124,79,fat,thin
4603,166,54,normal,normal
4604,184,55,thin,fat
4605,143,66,fat,thin
4606,141,69,fat,thin
4607,168,75,fat,normal
4608,179,62,normal,fat
4609,121,38,fat,fat
4610,145,57,fat,normal
4611,165,45,thin,thin
4612,196,63,thin,thin
4613,153,44,normal,thin
4614,166,54,normal,fat
4615,133,69,fat,fat
4616,156,69,fat,thin
4617,141,60,fat,fat
4618,139,77,fat,thin
4619,155,54,normal,thin
4620,181,45,thin,fat
4621,187,68,normal,fat
4622,137,55,fat,thin
4623,159,72,fat,normal
4624,172,80,fat,thin
4625,188,38,thin,thin
4626,166,53,normal,normal
4627,200,60,thin,fat
4628,154,79,fat,fat
4629,137,70,fat,normal
4630,153,72,fat,thin
4631,185,56,thin,normal
4632,120,53,fat,fat
4633,154,69,fat,fat
4634,125,62,fat,normal
4635,167,43,thin,fat
4636,151,73,fat,normal
4637,145,63,fat,fat
4638,170,44,thin,thin
4639,146,77,fat,thin
4640,133,37,normal,normal
4641,154,75,fat,thin
4642,175,71,normal,fat
4643,165,73,fat,normal
4644,128,69,fat,thin
4645,149,76,fat,normal
4646,175,71,normal,fat
4647,171,70,normal,thin
4648,134,59,fat,fat
4649,142,48,normal,normal
4650,173,55,thin,normal
4651,169,48,thin,thin
4652,178,62,normal,fat
4653,159,54,normal,normal
4654,159,68,fat,thin
4655,192,48,thin,thin
4656,179,51,thin,thin
4657,194,41,thin,fat
4658,123,66,fat,thin
4659,158,52,normal,thin
4660,140,42,normal,fat
4661,146,40,normal,thin
4662,138,63,fat,fat
4663,182,45,thin,fat
4664,191,61,thin,normal
4665,199,54,thin,thin
4666,153,46,normal,thin
4667,151,58,fat,fat
4668,194,51,thin,thin
4669,141,52,fat,fat
4670,150,53,normal,normal
4671,171,56,normal,thin
4672,121,43,fat,fat
4673,142,53,fat,thin
4674,197,62,thin,fat
4675,135,69,fat,normal
4676,160,42,thin,thin
4677,129,43,fat,thin
4678,122,67,fat,thin
4679,167,56,normal,fat
4680,153,41,thin,fat
4681,131,69,fat,thin
4682,192,39,thin,fat
4683,169,55,normal,fat
4684,145,50,normal,thin
4685,195,74,normal,fat
4686,180,60,normal,normal
4687,138,76,fat,normal
4688,145,57,fat,normal
4689,192,36,thin,fat
4690,180,62,normal,thin
4691,145,63,fat,fat
4692,188,70,normal,thin
4693,152,57,normal,thin
4694,121,37,fat,normal
4695,200,61,thin,normal
4696,198,49,thin,fat
4697,130,70,fat,normal
4698,123,76,fat,normal
4699,131,74,fat,thin
4700,123,71,fat,normal
4701,126,79,fat,thin
4702,174,46,thin,thin
4703,172,49,thin,fat
4704,131,65,fat,thin
4705,169,60,normal,fat
4706,155,72,fat,normal
4707,175,55,thin,thin
4708,188,58,thin,fat
4709,130,56,fat,fat
4710,183,73,normal,thin
4711,126,63,fat,fat
4712,187,76,normal,fat
4713,158,45,thin,fat
4714,129,55,fat,fat
4715,150,58,fat,normal
4716,181,80,normal,fat
4717,160,70,fat,thin
4718,147,57,fat,thin
4719,139,43,normal,fat
4720,148,36,thin,thin
4721,194,36,thin,normal
4722,124,67,fat,fat
4723,195,53,thin,normal
4724,183,41,thin,fat
4725,133,63,fat,fat
4726,152,67,fat,thin
4727,125,65,fat,fat
4728,149,76,fat,fat
4729,185,56,thin,thin
4730,175,62,normal,normal
4731,169,36,thin,thin
4732,153,50,normal,normal
4733,186,62,thin,normal
4734,197,78,normal,fat
4735,158,56,normal,normal
4736,169,47,thin,normal
4737,185,44,thin,fat
4738,129,77,fat,normal
4739,196,59,thin,fat
4740,158,76,fat,normal
4741,130,71,fat,normal
4742,179,42,thin,fat
4743,156,53,normal,normal
4744,200,63,thin,normal
4745,176,57,thin,fat
4746,127,62,fat,fat
4747,151,59,fat,normal
4748,121,72,fat,fat
4749,183,72,normal,thin
4750,195,61,thin,fat
4751,124,73,fat,thin
4752,187,35,thin,thin
4753,182,66,normal,normal
4754,169,47,thin,fat
4755,186,36,thin,normal
4756,142,68,fat,fat
4757,189,74,normal,fat
4758,196,49,thin,normal
4759,158,53,normal,thin
4760,129,75,fat,fat
4761,148,50,normal,fat
4762,161,39,thin,normal
4763,161,47,thin,normal
4764,200,40,thin,fat
4765,123,37,normal,fat
4766,177,54,thin,fat
4767,184,40,thin,thin
4768,153,38,thin,thin
4769,136,69,fat,thin
4770,125,48,fat,thin
4771,180,57,thin,normal
4772,157,70,fat,thin
4773,152,53,normal,normal
4774,183,74,normal,normal
4775,122,46,fat,thin
4776,121,39,fat,normal
4777,184,79,normal,thin
4778,166,76,fat,fat
4779,154,75,fat,thin
4780,153,75,fat,fat
4781,191,45,thin,fat
4782,177,71,normal,fat
4783,162,79,fat,fat
4784,164,53,normal,normal
4785,196,77,normal,thin
4786,159,52,normal,thin
4787,200,75,normal,normal
4788,171,79,fat,normal
4789,167,54,normal,fat
4790,120,42,fat,fat
4791,121,36,normal,thin
4792,170,47,thin,thin
4793,121,42,fat,thin
4794,170,53,thin,thin
4795,198,75,normal,fat
4796,152,76,fat,normal
4797,128,55,fat,thin
4798,127,70,fat,fat
4799,197,44,thin,fat
4800,180,42,thin,thin
4801,165,67,normal,fat
4802,128,63,fat,normal
4803,162,71,fat,fat
4804,122,66,fat,normal
4805,194,45,thin,fat
4806,174,54,thin,fat
4807,183,43,thin,thin
4808,187,51,thin,thin
4809,183,70,normal,thin
4810,199,56,thin,normal
4811,192,60,thin,fat
4812,146,66,fat,normal
4813,182,56,thin,fat
4814,143,59,fat,fat
4815,171,35,thin,fat
4816,154,45,normal,normal
4817,196,76,normal,fat
4818,172,58,normal,thin
4819,184,45,thin,thin
4820,175,53,thin,normal
4821,144,41,normal,fat
4822,160,56,normal,fat
4823,140,71,fat,thin
4824,150,51,normal,fat
4825,181,57,thin,fat
4826,156,78,fat,fat
4827,189,35,thin,fat
4828,195,43,thin,fat
4829,138,50,fat,thin
4830,135,39,normal,fat
4831,193,71,normal,normal
4832,171,55,normal,thin
4833,190,76,normal,thin
4834,142,45,normal,fat
4835,200,40,thin,fat
4836,146,64,fat,normal
4837,196,56,thin,thin
4838,174,65,normal,fat
4839,189,73,normal,thin
4840,123,36,normal,fat
4841,141,65,fat,fat
4842,141,44,normal,thin
4843,148,76,fat,normal
4844,149,53,normal,thin
4845,147,44,normal,thin
4846,140,44,normal,fat
4847,198,45,thin,thin
4848,163,38,thin,thin
4849,191,59,thin,fat
4850,146,41,normal,normal
4851,137,45,normal,fat
4852,123,68,fat,fat
4853,132,77,fat,thin
4854,142,69,fat,thin
4855,180,35,thin,fat
4856,178,70,normal,fat
4857,150,37,thin,thin
4858,133,68,fat,fat
4859,171,72,normal,thin
4860,127,57,fat,normal
4861,191,48,thin,fat
4862,160,72,fat,fat
4863,122,54,fat,fat
4864,135,54,fat,thin
4865,187,73,normal,fat
4866,128,72,fat,thin
4867,193,80,normal,normal
4868,183,38,thin,normal
4869,136,53,fat,normal
4870,143,56,fat,normal
4871,147,68,fat,normal
4872,163,36,thin,normal
4873,137,60,fat,thin
4874,140,53,fat,normal
4875,180,61,normal,fat
4876,123,75,fat,fat
4877,188,36,thin,normal
4878,196,66,thin,fat
4879,121,71,fat,fat
4880,186,57,thin,fat
4881,167,74,fat,fat
4882,135,74,fat,fat
4883,125,77,fat,thin
4884,200,56,thin,fat
4885,187,61,thin,fat
4886,173,60,normal,normal
4887,200,38,thin,normal
4888,154,58,normal,normal
4889,126,41,fat,thin
4890,124,38,normal,normal
4891,122,35,normal,thin
4892,133,43,normal,normal
4893,126,79,fat,thin
4894,159,38,thin,normal
4895,173,43,thin,thin
4896,151,80,fat,normal
4897,137,50,fat,normal
4898,143,42,normal,fat
4899,162,77,fat,thin
4900,198,62,thin,fat
4901,132,41,normal,normal
4902,191,74,normal,thin
4903,172,51,thin,fat
4904,139,60,fat,thin
4905,168,65,normal,normal
4906,138,63,fat,fat
4907,164,79,fat,thin
4908,160,49,normal,fat
4909,163,44,thin,fat
4910,134,46,fat,thin
4911,168,62,normal,thin
4912,171,45,thin,normal
4913,170,48,thin,normal
4914,126,57,fat,normal
4915,177,56,thin,fat
4916,143,67,fat,thin
4917,182,35,thin,normal
4918,165,73,fat,normal
4919,129,71,fat,fat
4920,148,76,fat,fat
4921,132,61,fat,thin
4922,132,49,fat,fat
4923,136,68,fat,fat
4924,139,72,fat,thin
4925,185,64,normal,thin
4926,181,63,normal,thin
4927,122,42,fat,thin
4928,158,49,normal,thin
4929,170,54,normal,normal
4930,139,42,normal,fat
4931,164,54,normal,thin
4932,132,49,fat,thin
4933,187,38,thin,thin
4934,145,68,fat,fat
4935,180,63,normal,fat
4936,124,35,normal,fat
4937,147,62,fat,normal
4938,176,63,normal,normal
4939,121,45,fat,fat
4940,183,78,normal,normal
4941,183,42,thin,normal
4942,152,59,fat,fat
4943,162,63,normal,thin
4944,157,73,fat,fat
4945,184,55,thin,thin
4946,188,71,normal,thin
4947,166,44,thin,fat
4948,175,63,normal,thin
4949,139,58,fat,normal
4950,156,55,normal,thin
4951,187,55,thin,thin
4952,182,80,normal,normal
4953,143,50,normal,normal
4954,122,74,fat,normal
4955,188,71,normal,thin
4956,169,47,thin,normal
4957,172,56,normal,thin
4958,128,38,normal,normal
4959,167,36,thin,thin
4960,130,58,fat,normal
4961,191,52,thin,thin
4962,120,70,fat,normal
4963,125,51,fat,normal
4964,153,45,normal,fat
4965,169,41,thin,fat
4966,137,51,fat,thin
4967,154,79,fat,normal
4968,178,48,thin,fat
4969,124,60,fat,thin
4970,155,47,normal,normal
4971,142,45,normal,thin
4972,168,74,fat,thin
4973,185,77,normal,normal
4974,132,80,fat,fat
4975,199,38,thin,normal
4976,130,45,fat,fat
4977,159,75,fat,fat
4978,169,71,normal,fat
4979,157,53,normal,normal
4980,200,38,thin,fat
4981,171,74,fat,normal
4982,155,53,normal,normal
4983,196,73,normal,thin
4984,195,53,thin,fat
4985,121,40,fat,fat
4986,125,57,fat,thin
4987,165,49,thin,fat
4988,127,67,fat,normal
4989,196,58,thin,thin
4990,176,73,normal,fat
4991,140,68,fat,fat
4992,188,46,thin,fat
4993,126,56,fat,fat
4994,130,38,normal,thin
4995,134,70,fat,thin
4996,188,69,normal,normal
4997,192,56,thin,fat
4998,137,38,normal,thin
4999,165,67,normal,thin
5000,170,48,thin,fat
5001,175,62,normal,normal
5002,127,50,fat,fat
5003,142,36,thin,normal
5004,136,42,normal,normal
5005,151,56,normal,thin
5006,125,39,normal,thin
5007,171,42,thin,thin
5008,175,70,normal,fat
5009,192,73,normal,fat
5010,129,50,fat,normal
5011,190,54,thin,thin
5012,158,41,thin,thin
5013,195,78,normal,normal
5014,184,64,normal,fat
5015,163,71,fat,fat
5016,121,56,fat,fat
5017,155,59,normal,thin
5018,164,68,fat,normal
5019,156,53,normal,thin
5020,174,55,thin,thin
5021,136,49,fat,normal
5022,199,76,normal,thin
5023,125,71,fat,fat
5024,160,63,normal,fat
5025,198,66,thin,fat
5026,167,59,normal,fat
5027,132,35,normal,thin
5028,126,50,fat,fat
5029,156,40,thin,fat
5030,164,37,thin,thin
5031,143,38,normal,thin
5032,166,62,normal,thin
5033,129,43,fat,normal
5034,166,74,fat,thin
5035,123,40,fat,thin
5036,162,36,thin,normal
5037,197,67,thin,normal
5038,152,70,fat,fat
5039,195,72,normal,thin
5040,160,62,normal,thin
5041,131,58,fat,normal
5042,121,75,fat,fat
5043,152,72,fat,normal
5044,157,74,fat,fat
5045,185,75,normal,thin
5046,148,37,thin,thin
5047,173,36,thin,normal
5048,161,49,normal,fat
5049,182,64,normal,thin
5050,179,42,thin,normal
5051,195,79,normal,fat
5052,156,78,fat,fat
5053,131,61,fat,fat
5054,132,67,fat,thin
5055,150,58,fat,fat
5056,191,65,thin,thin
5057,138,37,normal,normal
5058,164,80,fat,thin
5059,187,61,thin,thin
5060,164,64,normal,thin
5061,189,39,thin,normal
5062,179,57,thin,thin
5063,162,76,fat,thin
5064,187,53,thin,fat
5065,166,62,normal,fat
5066,191,63,thin,normal
5067,165,72,fat,fat
5068,138,75,fat,thin
5069,159,76,fat,fat
5070,194,50,thin,thin
5071,123,73,fat,thin
5072,198,74,normal,fat
5073,153,39,thin,fat
5074,184,49,thin,normal
5075,122,69,fat,thin
5076,190,60,thin,thin
5077,129,80,fat,normal
5078,200,48,thin,thin
5079,181,41,thin,thin
5080,153,44,normal,normal
5081,138,64,fat,thin
5082,129,40,normal,thin
5083,165,67,normal,fat
5084,152,51,normal,normal
5085,129,78,fat,fat
5086,120,36,fat,thin
5087,138,75,fat,thin
5088,164,74,fat,fat
5089,172,56,normal,normal
5090,192,60,thin,thin
5091,168,37,thin,normal
5092,159,74,fat,normal
5093,187,78,normal,thin
5094,159,63,normal,thin
5095,128,56,fat,fat
5096,196,45,thin,normal
5097,162,37,thin,fat
5098,168,69,normal,normal
5099,176,72,normal,fat
5100,136,50,fat,thin
5101,176,57,thin,fat
5102,131,51,fat,normal
5103,120,64,fat,fat
5104,151,38,thin,fat
5105,124,41,fat,fat
5106,121,43,fat,thin
5107,133,48,fat,fat
5108,168,64,normal,thin
5109,146,47,normal,normal
5110,141,51,fat,thin
5111,155,53,normal,fat
5112,186,46,thin,fat
5113,172,58,normal,thin
5114,130,46,fat,fat
5115,190,46,thin,thin
5116,187,73,normal,fat
5117,144,43,normal,fat
5118,184,40,thin,thin
5119,187,54,thin,thin
5120,125,38,normal,thin
5121,145,58,fat,thin
5122,165,52,normal,thin
5123,175,44,thin,fat
5124,128,62,fat,normal
5125,191,69,normal,fat
5126,129,53,fat,normal
5127,124,70,fat,thin
5128,166,52,normal,fat
5129,153,69,fat,normal
5130,136,73,fat,normal
5131,165,62,normal,thin
5132,194,49,thin,fat
5133,130,80,fat,fat
5134,145,55,fat,normal
5135,156,68,fat,fat
5136,190,72,normal,fat
5137,140,39,normal,thin
5138,166,47,thin,normal
5139,154,75,fat,fat
5140,180,45,thin,thin
5141,182,44,thin,fat
5142,120,72,fat,fat
5143,147,54,normal,thin
5144,150,58,fat,thin
5145,159,66,fat,normal
5146,194,77,normal,fat
5147,126,75,fat,fat
5148,155,74,fat,thin
5149,124,77,fat,thin
5150,195,35,thin,fat
5151,121,50,fat,thin
5152,167,39,thin,normal
5153,178,54,thin,normal
5154,159,57,normal,fat
5155,129,76,fat,normal
5156,169,71,normal,normal
5157,171,39,thin,fat
5158,128,37,normal,thin
5159,174,58,normal,thin
5160,173,39,thin,fat
5161,144,64,fat,thin
5162,175,74,normal,fat
5163,120,40,fat,thin
5164,127,56,fat,fat
5165,134,66,fat,normal
5166,193,77,normal,thin
5167,174,53,thin,thin
5168,185,66,normal,thin
5169,164,74,fat,normal
5170,159,46,thin,normal
5171,162,44,thin,thin
5172,123,50,fat,thin
5173,164,43,thin,fat
5174,158,78,fat,fat
5175,199,59,thin,fat
5176,193,73,normal,fat
5177,164,62,normal,normal
5178,149,51,normal,normal
5179,193,46,thin,normal
5180,152,42,thin,fat
5181,186,61,thin,thin
5182,153,73,fat,thin
5183,132,55,fat,fat
5184,172,67,normal,fat
5185,200,53,thin,fat
5186,195,39,thin,normal
5187,140,46,normal,fat
5188,161,77,fat,fat
5189,190,48,thin,fat
5190,145,35,thin,thin
5191,149,45,normal,fat
5192,153,45,normal,normal
5193,152,78,fat,fat
5194,159,78,fat,thin
5195,142,77,fat,fat
5196,177,75,normal,fat
5197,142,45,normal,normal
5198,190,80,normal,thin
5199,143,77,fat,fat
5200,186,68,normal,thin
5201,149,45,normal,thin
5202,189,69,normal,fat
5203,135,40,normal,thin
5204,139,79,fat,fat
5205,168,58,normal,normal
5206,168,56,normal,thin
5207,186,80,normal,thin
5208,164,45,thin,fat
5209,132,55,fat,fat
5210,128,52,fat,thin
5211,149,63,fat,normal
5212,125,68,fat,normal
5213,196,61,thin,fat
5214,156,63,fat,fat
5215,175,50,thin,fat
5216,156,58,normal,fat
5217,180,67,normal,thin
5218,134,35,normal,fat
5219,166,73,fat,thin
5220,152,55,normal,thin
5221,187,50,thin,fat
5222,183,80,normal,thin
5223,153,57,normal,normal
5224,160,51,normal,normal
5225,132,60,fat,thin
5226,153,78,fat,fat
5227,194,64,thin,fat
5228,133,52,fat,thin
5229,199,80,normal,thin
5230,126,44,fat,fat
5231,199,38,thin,thin
5232,145,80,fat,normal
5233,154,70,fat,fat
5234,174,39,thin,fat
5235,180,72,normal,fat
5236,200,80,normal,normal
5237,140,69,fat,fat
5238,124,55,fat,thin
5239,176,53,thin,thin
5240,147,80,fat,thin
5241,164,58,normal,normal
5242,172,80,fat,fat
5243,157,47,normal,fat
5244,162,38,thin,thin
5245,173,74,normal,normal
5246,186,60,thin,normal
5247,145,74,fat,normal
5248,123,77,fat,fat
5249,174,70,normal,thin
5250,146,70,fat,thin
5251,200,40,thin,normal
5252,186,35,thin,thin
5253,150,75,fat,normal
5254,170,60,normal,fat
5255,121,59,fat,thin
5256,130,65,fat,normal
5257,122,45,fat,fat
5258,195,70,thin,normal
5259,145,53,fat,normal
5260,195,78,normal,normal
5261,121,63,fat,fat
5262,176,60,normal,fat
5263,176,63,normal,normal
5264,172,60,normal,normal
5265,146,68,fat,normal
5266,198,67,thin,fat
5267,188,61,thin,fat
5268,163,55,normal,normal
5269,200,40,thin,normal
5270,132,61,fat,fat
5271,185,41,thin,fat
5272,188,58,thin,thin
5273,197,76,normal,fat
5274,159,66,fat,thin
5275,148,48,normal,fat
5276,193,58,thin,fat
5277,186,46,thin,thin
5278,186,47,thin,normal
5279,196,70,thin,normal
5280,200,54,thin,fat
5281,194,80,normal,thin
5282,165,45,thin,fat
5283,193,55,thin,fat
5284,127,44,fat,thin
5285,155,36,thin,fat
5286,120,75,fat,thin
5287,181,35,thin,fat
5288,186,60,thin,thin
5289,151,52,normal,thin
5290,188,43,thin,normal
5291,135,60,fat,fat
5292,147,56,fat,normal
5293,152,54,normal,thin
5294,187,46,thin,thin
5295,159,68,fat,thin
5296,142,77,fat,normal
5297,131,65,fat,thin
5298,155,43,thin,normal
5299,155,46,normal,thin
5300,154,59,normal,thin
5301,197,64,thin,thin
5302,172,36,thin,thin
5303,143,79,fat,fat
5304,138,66,fat,normal
5305,133,77,fat,normal
5306,187,44,thin,thin
5307,170,66,normal,thin
5308,197,70,thin,fat
5309,139,36,normal,normal
5310,168,76,fat,normal
5311,122,46,fat,fat
5312,127,45,fat,fat
5313,149,62,fat,normal
5314,173,58,normal,fat
5315,146,65,fat,normal
5316,145,58,fat,normal
5317,124,47,fat,thin
5318,181,66,normal,thin
5319,141,36,thin,normal
5320,157,50,normal,thin
5321,155,80,fat,fat
5322,120,44,fat,fat
5323,199,41,thin,normal
5324,135,74,fat,normal
5325,158,39,thin,thin
5326,129,74,fat,normal
5327,122,75,fat,normal
5328,137,36,normal,fat
5329,151,41,thin,fat
5330,132,76,fat,fat
5331,147,63,fat,normal
5332,179,51,thin,thin
5333,130,58,fat,thin
5334,150,61,fat,normal
5335,167,73,fat,fat
5336,136,49,fat,thin
5337,189,53,thin,thin
5338,187,38,thin,normal
5339,193,66,thin,fat
5340,154,51,normal,fat
5341,179,68,normal,fat
5342,143,68,fat,thin
5343,192,53,thin,thin
5344,182,43,thin,normal
5345,176,79,fat,thin
5346,125,71,fat,fat
5347,126,38,normal,normal
5348,200,48,thin,normal
5349,178,73,normal,normal
5350,159,58,normal,thin
5351,171,78,fat,thin
5352,169,79,fat,normal
5353,132,35,normal,fat
5354,177,50,thin,fat
5355,188,56,thin,normal
5356,157,48,normal,thin
5357,181,78,normal,thin
5358,140,56,fat,fat
5359,128,62,fat,normal
5360,166,61,normal,thin
5361,159,51,normal,normal
5362,122,58,fat,normal
5363,145,37,thin,normal
5364,133,53,fat,normal
5365,152,46,normal,thin
5366,169,44,thin,thin
5367,198,37,thin,thin
5368,192,47,thin,normal
5369,172,71,normal,thin
5370,148,40,thin,normal
5371,156,78,fat,fat
5372,136,52,fat,normal
5373,128,72,fat,thin
5374,190,51,thin,fat
5375,165,59,normal,thin
5376,187,62,thin,normal
5377,172,39,thin,thin
5378,156,37,thin,fat
5379,162,45,thin,fat
5380,173,40,thin,fat
5381,166,76,fat,fat
5382,157,71,fat,fat
5383,151,57,normal,thin
5384,191,40,thin,fat
5385,127,58,fat,normal
5386,163,39,thin,thin
5387,155,71,fat,thin
5388,121,66,fat,thin
5389,200,71,thin,fat
5390,150,54,normal,fat
5391,134,62,fat,thin
5392,195,35,thin,normal
5393,192,58,thin,thin
5394,131,43,fat,thin
5395,144,44,normal,thin
5396,171,68,normal,normal
5397,146,35,thin,fat
5398,123,55,fat,fat
5399,171,70,normal,thin
5400,148,70,fat,fat
5401,125,38,normal,fat
5402,134,47,fat,thin
5403,150,61,fat,fat
5404,200,69,thin,normal
5405,147,68,fat,fat
5406,162,37,thin,fat
5407,165,46,thin,thin
5408,192,72,normal,fat
5409,125,42,fat,thin
5410,122,59,fat,normal
5411,160,68,fat,fat
5412,133,55,fat,fat
5413,174,42,thin,thin
5414,143,66,fat,normal
5415,127,52,fat,normal
5416,156,80,fat,normal
5417,136,65,fat,fat
5418,150,49,normal,thin
5419,160,77,fat,fat
5420,196,74,normal,fat
5421,172,49,thin,fat
5422,143,42,normal,thin
5423,133,68,fat,fat
5424,146,54,fat,thin
5425,123,70,fat,normal
5426,132,72,fat,thin
5427,200,47,thin,normal
5428,135,42,normal,normal
5429,130,63,fat,normal
5430,136,43,normal,fat
5431,177,61,normal,thin
5432,164,40,thin,fat
5433,153,79,fat,normal
5434,151,79,fat,normal
5435,183,74,normal,fat
5436,168,38,thin,normal
5437,130,49,fat,normal
5438,196,56,thin,thin
5439,182,52,thin,fat
5440,173,57,normal,thin
5441,128,42,fat,normal
5442,136,38,normal,thin
5443,156,57,normal,normal
5444,162,79,fat,fat
5445,171,76,fat,thin
5446,185,38,thin,normal
5447,140,68,fat,normal
5448,172,42,thin,fat
5449,186,72,normal,thin
5450,197,56,thin,fat
5451,182,65,normal,fat
5452,182,79,normal,fat
5453,167,39,thin,fat
5454,160,37,thin,fat
5455,171,62,normal,normal
5456,142,49,normal,fat
5457,169,64,normal,thin
5458,147,64,fat,fat
5459,143,80,fat,fat
5460,160,68,fat,thin
5461,173,40,thin,fat
5462,156,53,normal,fat
5463,198,45,thin,thin
5464,153,55,normal,fat
5465,121,54,fat,normal
5466,200,41,thin,thin
5467,125,54,fat,thin
5468,186,80,normal,normal
5469,130,74,fat,thin
5470,174,47,thin,normal
5471,121,77,fat,normal
5472,135,70,fat,fat
5473,122,63,fat,fat
5474,175,64,normal,normal
5475,174,53,thin,normal
5476,164,48,thin,fat
5477,151,55,normal,normal
5478,170,55,normal,fat
5479,140,61,fat,normal
5480,143,39,normal,thin
5481,197,68,thin,fat
5482,162,73,fat,fat
5483,166,73,fat,fat
5484,177,63,normal,fat
5485,195,77,normal,fat
5486,126,74,fat,fat
5487,169,65,normal,thin
5488,174,64,normal,normal
5489,154,61,fat,fat
5490,160,70,fat,fat
5491,171,59,normal,thin
5492,137,37,normal,thin
5493,153,45,normal,fat
5494,124,54,fat,thin
5495,197,57,thin,thin
5496,149,52,normal,fat
5497,160,62,normal,fat
5498,193,50,thin,fat
5499,165,62,normal,thin
5500,186,43,thin,normal
5501,155,40,thin,thin
5502,161,72,fat,fat
5503,188,46,thin,fat
5504,147,70,fat,normal
5505,160,50,normal,fat
5506,142,37,thin,thin
5507,136,45,normal,normal
5508,123,52,fat,fat
5509,137,47,fat,normal
5510,169,61,normal,fat
5511,186,63,thin,fat
5512,123,42,fat,thin
5513,188,55,thin,normal
5514,155,69,fat,fat
5515,155,49,normal,fat
5516,191,76,normal,thin
5517,174,53,thin,fat
5518,142,36,thin,normal
5519,168,72,fat,thin
5520,130,60,fat,fat
5521,165,48,thin,normal
5522,132,78,fat,normal
5523,169,45,thin,normal
5524,153,37,thin,fat
5525,171,77,fat,normal
5526,190,37,thin,thin
5527,121,72,fat,thin
5528,140,43,normal,fat
5529,122,52,fat,normal
